5.000727660296158435e-01, 35
5.911433574685446251e-01, 20
1.019429904951410110e+00, 21
1.345101611601847178e+00, 21
1.334328897997602792e+00, 23
8.260607349487717199e-01, 23
4.274290180664924765e-01, 24
2.759174792810230880e-01, 25
2.237625260228307936e-01, 26
1.893146008819271524e-01, 27
1.844567644528816517e-01, 28
2.064125436271781581e-01, 208
2.446118272832597751e-01, 209
2.808144094983623496e-01, 210
3.341094346335898325e-01, 211
3.242181060791419111e-01, 31
2.764521088734179401e-01, 128
4.089850213393154768e-01, 130
5.542905619823388837e-01, 131
5.137062461390584650e-01, 0
5.911433574548580005e-01, 1
1.019429904938959964e+00, 2
1.323459291106349387e+00, 38
8.260607349351103941e-01, 5
4.274290180481780010e-01, 6
2.759174792610140563e-01, 7
2.237625260085872746e-01, 8
1.893146008591862349e-01, 9
1.844567644386148737e-01, 10
1.950693213061267894e-01, 237
2.345161657641755546e-01, 145
2.442837424130825868e-01, 57
2.053165163743025334e-01, 252
1.878022304566656795e-01, 225
3.723114324501516414e-01, 207
5.000727660279102072e-01, 0
6.072361793853576361e-01, 1
1.144632754903261053e+00, 14
1.132354999566409876e+00, 49
8.952383705854564160e-01, 50
7.219494948602379391e-01, 51
4.914987421139671473e-01, 52
4.771136240370650174e-01, 247
3.810698093829882695e-01, 248
2.835341860586822253e-01, 237
3.403042059047428496e-01, 210
5.821143504352509628e-01, 13
6.721203383375651351e-01, 13
7.414168647603820790e-01, 168
7.385217351538127872e-01, 127
7.893745325370552444e-01, 76
6.608552103526797671e-01, 137
2.742229467813092694e-01, 8
2.618525357435185318e-01, 9
2.499578162022246965e-01, 10
1.909171327960974725e-01, 280
1.984468378762349025e-01, 144
2.178820751733565797e-01, 102
2.058836125217224236e-01, 258
2.103714507788958569e-01, 67
1.705143835684049423e-01, 277
1.485150319029833714e-01, 182
8.121844522137698972e-02, 183
1.560296435198322822e-01, 227
1.892819209623619143e-01, 228
1.364309037009523695e-01, 180
1.651158567990663020e-01, 154
1.978724510494969987e-01, 276
1.734532809652852747e-01, 60
1.785842889546861499e-01, 278
1.751988780769728240e-01, 279
1.581140491911056327e-01, 231
2.237709015151527590e-01, 29
2.501665674822018017e-01, 30
2.601844030291986352e-01, 30
2.519344963625010438e-01, 188
1.019741349753622724e-01, 218
8.038163932756220556e-02, 219
1.048085349572073425e-01, 220
9.541537037101082983e-02, 221
1.538063859671293745e-01, 222
1.733345265848658899e-01, 100
1.896987040561098804e-01, 146
1.525332511581301928e-01, 125
1.423686551694049870e-01, 150
1.332780699309042743e-01, 151
1.955012511462474394e-01, 146
2.966668969569685220e-01, 188
3.161138802105199622e-01, 218
2.542441296953777802e-01, 219
2.784594115792376178e-01, 119
2.721513634003067155e-01, 192
2.665733750319804530e-01, 202
2.594904440974696094e-01, 203
2.333338146412344470e-01, 204
2.339425527514494234e-01, 59
1.837851912806830227e-01, 275
2.082504811023665074e-01, 69
2.108119385619095838e-01, 195
1.713162554086193791e-01, 196
1.733345266051597030e-01, 81
1.875155509143054370e-01, 164
1.805431554498391327e-01, 234
2.110079948069783336e-01, 148
1.893479191128271479e-01, 225
2.041370215364926617e-01, 202
2.332240931346432486e-01, 117
1.668647789562875562e-01, 276
1.404188369772805058e-01, 277
1.510269296777482115e-01, 278
1.705356724776830331e-01, 121
1.863316307601858279e-01, 178
1.186824889271455699e-01, 198
9.509265872971876610e-02, 180
9.258934334341006970e-02, 181
1.542347777435867436e-01, 278
2.203509937979415271e-01, 202
1.875618724186489078e-01, 275
2.020812810141246982e-01, 276
1.930613739515937759e-01, 181
1.873898461393534916e-01, 278
1.705356724762429696e-01, 110
1.830042450911930508e-01, 81
1.766546183109890520e-01, 187
2.042212879203779145e-01, 235
1.525332511976904616e-01, 83
2.836993578552172342e-01, 198
3.029976519437071541e-01, 106
2.764521088815782976e-01, 16
2.759996757141144363e-01, 220
3.089942818261137199e-01, 109
4.126597446140197735e-01, 28
4.290996171154843888e-01, 11
3.860271033067152810e-01, 13
4.793193702370116354e-01, 13
4.526393399648823896e-01, 31
4.082441842509255543e-01, 271
4.318648490375475173e-01, 172
4.348586179518195925e-01, 173
3.559417459979542308e-01, 220
1.665016362954919610e-01, 220
1.693985622791299547e-01, 221
1.722140505881140273e-01, 62
1.137736201026505951e-01, 149
8.813224040654100932e-02, 150
8.175053309623038127e-02, 151
1.456984553952471478e-01, 233
1.505560755131856383e-01, 234
1.239074473460698573e-01, 230
1.137736200916625610e-01, 143
8.813224040801307560e-02, 144
8.175053307712310502e-02, 145
1.489684169607334838e-01, 179
1.193781768505120195e-01, 113
1.335580062725133198e-01, 276
1.665253091756360668e-01, 108
1.759627104671460360e-01, 61
9.856012886444970677e-02, 191
9.010132307344528464e-02, 192
8.332954531061395554e-02, 193
8.611301642768634907e-02, 194
9.103924934544350785e-02, 195
1.133126906420134978e-01, 196
1.188900896726486108e-01, 197
1.431336625404850865e-01, 186
1.618478970005983715e-01, 187
2.290713212901325377e-01, 124
3.415770662183096090e-01, 11
3.814789862064939511e-01, 56
3.631771727067912451e-01, 269
4.091878729948260939e-01, 31
3.481957981676666449e-01, 271
2.557416481863139442e-01, 272
2.348123425185518523e-01, 273
2.090301559394313593e-01, 274
1.553895339288810113e-01, 277
1.188601023322111517e-01, 206
