5.280435665812625065e-01, 3757
6.688512036492299558e-01, 1354
7.502848511934909554e-01, 1355
8.027597923494829721e-01, 1356
9.008888117075112188e-01, 6157
1.219433704185523718e+00, 1358
1.465562266507636291e+00, 1232
9.262126396528291299e-01, 373
9.096713852489769171e-01, 3339
8.464760876978772779e-01, 3340
7.895019120197004523e-01, 4147
6.647700157098670117e-01, 5195
7.245037286877247650e-01, 3794
1.012303010817646731e+00, 1660
1.197635875414477653e+00, 13
1.441008479289377704e+00, 4973
1.072518394434164879e+00, 5095
1.208681006550517185e+00, 2871
1.480520594304733798e+00, 556
1.613648599929870988e+00, 2623
1.580108552038995741e+00, 3580
1.463150438435794091e+00, 745
1.078627876654338162e+00, 5097
1.168285227266524712e+00, 5087
8.246583479256350305e-01, 5088
1.124670066011332771e+00, 5089
9.465853177207238885e-01, 1794
1.051422657102725726e+00, 1469
1.392921280992549761e+00, 1833
7.670083215853072092e-01, 4340
8.027595496750685200e-01, 4936
7.515561195044047992e-01, 992
7.921960182370693275e-01, 2783
1.006125155507622085e+00, 1034
8.447132421343549899e-01, 4218
8.886244998506600062e-01, 2130
1.192487754766940312e+00, 1523
1.496479563581121102e+00, 1524
1.241934701406373733e+00, 3220
1.540920750332678129e+00, 2947
1.606299442545717226e+00, 6190
9.016916534112208370e-01, 785
6.661071604028269821e-01, 688
4.502078651907183021e-01, 1021
4.009400064147181640e-01, 1022
4.230904351555368807e-01, 1061
5.389544311503670920e-01, 1062
6.548206511845287554e-01, 4914
7.656827778130766346e-01, 6078
6.568545730363250664e-01, 1184
6.804717036666531022e-01, 1185
6.106316087015281177e-01, 1186
4.335226324119649329e-01, 1639
4.769034123382462423e-01, 1640
4.360471601692683673e-01, 1641
6.307581892418295963e-01, 1642
1.033366701516861194e+00, 2428
8.284824511446289729e-01, 2273
1.061100207883639144e+00, 2123
7.341938449229712694e-01, 3982
7.086104987067003150e-01, 3983
6.545807329401426341e-01, 2584
5.299866429833432046e-01, 5552
4.730262641209325302e-01, 4017
5.078057254883304368e-01, 2587
8.165160134295318044e-01, 5163
9.528985109335347961e-01, 2325
1.496086695965119982e+00, 4522
1.310914396703897986e+00, 5616
9.495185985563065492e-01, 5617
9.322593512535907436e-01, 3962
1.141116727796771633e+00, 3315
1.206336613830008070e+00, 5790
1.052050140988357160e+00, 528
1.408688144617364361e+00, 1704
1.138845774597998630e+00, 2968
8.951410625941111275e-01, 5794
8.274269167924755274e-01, 5124
8.066260433755065742e-01, 1037
7.652351893980053497e-01, 3151
8.497607362344433046e-01, 5102
9.007043825082402820e-01, 3794
1.010819165932309346e+00, 5164
9.126565022564657193e-01, 1178
7.530011756246466875e-01, 3458
9.269003261905873443e-01, 5526
8.731467695865941891e-01, 1299
1.115688459603949842e+00, 2659
1.097021693921626579e+00, 5265
8.265559581230630817e-01, 4917
1.006769839954574851e+00, 2662
7.214750806686644806e-01, 2663
3.709846804264513665e-01, 2944
4.178758967810944760e-01, 6112
6.497801194498855745e-01, 1770
8.183175646732767284e-01, 6114
9.758430575790452949e-01, 6115
9.715272826086422450e-01, 6116
1.027294090054322561e+00, 1970
7.722235957650794309e-01, 1971
7.857970221622514128e-01, 1972
1.062642058679574262e+00, 5931
8.617710779895427625e-01, 5373
9.848913151374411381e-01, 3000
1.143915639286244374e+00, 4823
1.057092710494899502e+00, 2004
1.041669915925409352e+00, 3676
1.090224076008038963e+00, 952
7.578598064938289681e-01, 3821
7.016746337943319634e-01, 2559
6.713320307986885795e-01, 2560
8.377186830590697781e-01, 1137
1.005781156708485901e+00, 1138
9.464967172304309460e-01, 2224
6.841973650634418481e-01, 439
7.393761162240122739e-01, 5013
3.177918157447696113e-01, 5475
2.731606492305745156e-01, 5476
2.772388845534177061e-01, 5477
7.203772426077070163e-01, 3417
8.147382887747487894e-01, 5195
8.649469128597969970e-01, 1333
9.537470223573938794e-01, 6137
9.002453355382608141e-01, 5198
9.433987279962151232e-01, 2808
9.835540153931215871e-01, 5102
8.093600874632020711e-01, 5886
7.326965443861714340e-01, 5933
1.111330974094187077e+00, 86
8.916702847494299326e-01, 4676
1.001656650382144386e+00, 4273
1.078601209233021744e+00, 1972
1.137109981124990444e+00, 2876
4.611879463874291744e-01, 593
5.933836268581752803e-01, 1135
9.344501662696727947e-01, 2812
1.050567233364480422e+00, 3360
1.265805205137627400e+00, 185
1.172188780864803225e+00, 2111
9.214386756686425363e-01, 3413
7.515579843265783258e-01, 376
5.458951052580785720e-01, 5511
5.049394413149112723e-01, 632
5.720583715460014554e-01, 1538
8.026552197234539041e-01, 1539
1.071322379242739479e+00, 1107
1.268437173331854716e+00, 3818
1.314373673395848294e+00, 5227
1.055124224297366979e+00, 5215
9.550955201139283430e-01, 4620
9.584993992046061393e-01, 4621
7.397912798353322850e-01, 4136
7.376435320944429191e-01, 6072
8.876080594758217270e-01, 1057
6.172090653254749901e-01, 317
6.356982575713624698e-01, 1947
6.219504189402142807e-01, 3459
9.739808488838538500e-01, 5410
1.026631737986362869e+00, 5411
1.230912097946688119e+00, 5825
1.015504268009227216e+00, 2729
9.807536721748273467e-01, 2730
9.860064245832617259e-01, 2731
8.674755241609256055e-01, 2812
7.687489658782920590e-01, 5965
1.175200057834947144e+00, 2814
1.079063221079491581e+00, 718
1.048696523409255048e+00, 4438
1.569362654696374120e+00, 2429
1.502269002235601094e+00, 2702
7.890102222004907617e-01, 2238
9.620345424922708053e-01, 2239
1.435192762292494571e+00, 1015
1.401474204360978142e+00, 1016
1.407786687175845640e+00, 2242
1.222617009219686482e+00, 1542
7.500333809106736949e-01, 5538
9.624437203842721190e-01, 3037
1.101738998589226524e+00, 346
1.080463355944484201e+00, 5705
1.369904566719937693e+00, 840
1.384335524897143802e+00, 4555
1.669723006499766095e+00, 4556
1.878551797974427677e+00, 4481
1.882840781194248861e+00, 2359
1.192714484046308346e+00, 1597
6.155724545864503765e-01, 5882
5.244109841188166604e-01, 26
3.953266141214755489e-01, 27
3.453658699572113169e-01, 28
3.098911862994147828e-01, 29
3.317280859845041925e-01, 354
3.834258821948304337e-01, 5300
4.484699906286456344e-01, 5301
4.205581784209101418e-01, 3905
4.461486562774656789e-01, 3906
7.457890556464612245e-01, 4641
2.975270246445238427e-01, 2383
3.568406473589238145e-01, 2384
5.064784252896719184e-01, 2385
4.741423376951139228e-01, 2386
4.957138870667771805e-01, 1671
7.055848246133447413e-01, 5196
6.240918431147303411e-01, 5197
5.452859286939680994e-01, 5796
6.441752420071630653e-01, 5797
8.936456399997350312e-01, 5798
7.752581029791236414e-01, 808
8.029012534609052768e-01, 2104
9.243458308346848580e-01, 2105
1.001241198469168535e+00, 6116
1.125590897905828603e+00, 4902
1.136530689142337134e+00, 5360
1.079166217355984082e+00, 1028
9.900859013013182844e-01, 5604
6.785282376824519779e-01, 4863
5.286309163251118858e-01, 1198
4.961196092806028633e-01, 1199
6.261014790450412938e-01, 3357
9.628002748136575343e-01, 1135
1.011715309196452393e+00, 3379
1.179184624526377209e+00, 2553
1.036163410576425607e+00, 1018
6.527055982214892770e-01, 4881
6.353891979881541647e-01, 4882
8.304841829935326409e-01, 4883
7.740784456517770058e-01, 4893
7.133868026812037549e-01, 2615
1.025991319731901848e+00, 3712
1.279431416303027689e+00, 1243
7.651317504122942395e-01, 3832
6.976551901959272246e-01, 4153
6.631234691743433958e-01, 978
6.210378420234611319e-01, 1104
6.414469139700684258e-01, 2904
6.314072853770309627e-01, 2905
9.305344919910973187e-01, 5444
1.218120542002737546e+00, 5445
1.563517436397949577e+00, 5446
1.566341300221991235e+00, 6154
5.285999460874498554e-01, 5435
1.114767336473186131e+00, 2087
1.225262705385823663e+00, 610
9.288695830483499313e-01, 4231
3.596134863631313842e-01, 4589
3.712904771100482913e-01, 4590
5.748060220884554120e-01, 6075
4.826975069492945378e-01, 3088
5.365110444134069757e-01, 802
5.826168298404099721e-01, 803
7.111021466414302283e-01, 2636
8.170168881576574409e-01, 1054
1.092885939911139158e+00, 2626
1.215180667836256649e+00, 4474
7.642777524599945208e-01, 997
8.648335636709869093e-01, 6197
1.063538130482940940e+00, 6198
1.196187210669050922e+00, 285
9.609877696533685711e-01, 41
9.505215259355418115e-01, 5872
7.608050571649918843e-01, 5349
5.492341360845427333e-01, 2761
5.225527312850941060e-01, 5351
4.652479926535228659e-01, 5352
4.213675364213298995e-01, 4740
4.862176109167560197e-01, 4741
7.134652956657675950e-01, 5819
8.908842834793300341e-01, 3454
9.754018547003440969e-01, 3658
1.285927837375430328e+00, 4186
1.272826814860507116e+00, 248
8.503825646415334204e-01, 249
6.564433762375178298e-01, 1800
9.005252885510111706e-01, 1801
9.430424325188514702e-01, 3531
8.762168470401609440e-01, 4201
8.389291031946163329e-01, 4260
9.642473650463098999e-01, 4328
1.066923003755207155e+00, 4329
6.469719078191539944e-01, 2996
5.890783210274034049e-01, 5351
3.317280859810966266e-01, 264
4.258198098579930379e-01, 265
4.639650404022542069e-01, 3349
5.103580059151678245e-01, 4997
5.725328733077866786e-01, 2138
6.250318949259846770e-01, 4018
6.987491719159143604e-01, 4714
6.427997657200747050e-01, 5174
7.288709120747149056e-01, 2101
9.756182875355533343e-01, 5259
9.109144723066199686e-01, 1413
9.108817289489092681e-01, 1231
1.057612410301857671e+00, 4137
1.479396989447352762e+00, 3430
2.142296632511636657e+00, 3275
2.286156033624433210e+00, 3145
2.371697166666036885e+00, 3146
1.055283869052130723e+00, 5155
8.388347806174907628e-01, 589
6.511768220926342827e-01, 2054
6.266278373710758953e-01, 2055
8.586527647271080656e-01, 4105
6.338183806487575451e-01, 5510
5.056162468960070215e-01, 4057
4.530223242246428444e-01, 4058
4.151960280431659978e-01, 4059
5.385070325741772436e-01, 4060
6.030550986640683825e-01, 4223
7.459434894364661243e-01, 4062
6.079889004142188058e-01, 4063
1.109555396912325637e+00, 4064
8.727334698692538643e-01, 3672
1.254985183087344084e+00, 3497
1.228221610865282187e+00, 3498
1.197604221579962877e+00, 3499
1.029273466105078260e+00, 6154
6.341787696505958185e-01, 6103
4.112090615555569969e-01, 6104
5.862215311337372976e-01, 2642
4.745165371491775293e-01, 2643
4.259516418702651578e-01, 2644
5.300224703092041246e-01, 5352
5.081581647002681531e-01, 5201
5.673177367698442924e-01, 5202
6.067040934070567890e-01, 3930
6.491913619726492057e-01, 4052
7.625392365699687033e-01, 3621
7.568574715055389519e-01, 1187
8.230702195009809205e-01, 1188
1.119056352217596632e+00, 741
1.232005185426464584e+00, 810
8.483372858299147542e-01, 811
7.416577280452588511e-01, 261
5.364765878600628579e-01, 3601
4.329780690375083661e-01, 1762
5.416271087628634108e-01, 5552
5.563709601933689512e-01, 31
7.175814145136157908e-01, 5785
8.446201765198145723e-01, 5786
8.284682405746631622e-01, 2105
8.254072355850455376e-01, 2234
7.223949746091070877e-01, 1961
7.741084126513182931e-01, 1858
6.220995055493275623e-01, 2094
7.266146936145896723e-01, 5536
7.970003504370277553e-01, 3297
1.089120650646049847e+00, 4009
1.008331609407694198e+00, 1211
1.250257300393526100e+00, 1212
1.274785717191350263e+00, 1213
1.146127561192230900e+00, 5518
1.780501074162558254e+00, 5519
1.462713240820862502e+00, 5520
1.216867722100202783e+00, 2688
8.622096684370212416e-01, 2689
1.042116189070680455e+00, 4899
1.153503577243780031e+00, 1692
1.070233834000572382e+00, 3861
9.535278354067067730e-01, 5094
6.619042756104752123e-01, 934
8.902664289660691357e-01, 5096
1.048655578135572610e+00, 5097
1.342632064706280996e+00, 5098
9.760995376750587964e-01, 5099
1.000651675353336656e+00, 5100
6.841973651091538982e-01, 187
5.872577439666373928e-01, 3397
4.970286936929144579e-01, 3398
4.228290707079729709e-01, 3399
4.506314311047038391e-01, 3400
5.860922419566105753e-01, 3418
9.196507629849081128e-01, 3402
1.219307998563151199e+00, 3420
1.471793012755169339e+00, 3830
9.373407724140109368e-01, 965
1.066744911258531350e+00, 4516
8.822637727815496738e-01, 4517
6.001718763408942349e-01, 2057
6.810452945109459898e-01, 3025
5.447335001182819120e-01, 5569
1.017570283215745985e+00, 6157
1.317652888911727278e+00, 1254
1.494179157021285333e+00, 2961
7.674962408609909884e-01, 3074
5.901061949071211437e-01, 3075
1.302003840293387052e+00, 893
1.112270397074647508e+00, 1226
8.077298575888158894e-01, 1227
7.092707551927419019e-01, 2574
7.843450110521801484e-01, 4153
5.722400041872391067e-01, 3618
4.471601712663146625e-01, 918
3.213293356696942726e-01, 5319
4.194372484794854956e-01, 5320
6.217439279463613374e-01, 5321
5.629069573460309463e-01, 2140
8.391151341633697058e-01, 2141
1.108857482089160077e+00, 236
1.094065860129969248e+00, 3857
1.046432020951092225e+00, 3858
1.394090078186797316e+00, 2081
1.551561838363728008e+00, 5769
1.602803834201418690e+00, 5770
1.806814648133783593e+00, 241
1.744769026460582641e+00, 5872
1.334108226327062856e+00, 4749
1.041127149603452894e+00, 4750
1.058510411284752451e+00, 335
9.932095476016384298e-01, 5885
1.259904424966389773e+00, 6022
8.601060348508725866e-01, 2925
7.496414274110292649e-01, 2926
7.546610253352245568e-01, 3571
6.385295461653248708e-01, 603
5.193002061893695946e-01, 4236
5.217558473132509372e-01, 2420
5.530593688212668822e-01, 2023
6.531108131753743617e-01, 2024
8.948449377962191604e-01, 3875
1.031086143492551820e+00, 3876
6.919432253374054781e-01, 1257
1.021536954833025232e+00, 1469
1.219024207172552721e+00, 1631
1.104881784319404279e+00, 2428
1.094692137059561252e+00, 3470
8.702429880075741207e-01, 3471
9.545810592874471980e-01, 3611
7.324726611973095493e-01, 3225
9.170316305419566856e-01, 4615
6.585419545932110264e-01, 4476
4.756485246364335763e-01, 4477
7.615962919405855941e-01, 3335
7.722182631465853091e-01, 3336
9.968433355704378521e-01, 15
1.024006838194760265e+00, 16
1.504444981414397456e+00, 3924
1.418023867313117039e+00, 3003
1.018350127344396398e+00, 759
1.617355274711636765e+00, 575
1.797640951875688349e+00, 4360
1.262581014211842632e+00, 5076
1.046719350529984347e+00, 4431
1.418522967544112825e+00, 1895
1.547487974529654713e+00, 4592
7.977908614935906935e-01, 2659
1.271008021102062797e+00, 1719
8.210596104649188949e-01, 2695
1.154318945804910354e+00, 3284
9.218136585940649315e-01, 1444
6.929524876626318433e-01, 3141
8.311821631550303748e-01, 3142
1.516972091725392517e+00, 3626
9.557683180440480350e-01, 3431
1.283562907972186440e+00, 145
7.616159712652955860e-01, 4380
8.531286546375130762e-01, 2809
7.772775358138333299e-01, 1186
6.700699075054060126e-01, 2285
8.089808864393472472e-01, 5269
1.165395135915276807e+00, 4063
1.572168104104301521e+00, 3682
1.356177405172622273e+00, 1327
9.325738887427789691e-01, 1328
8.583837290348259861e-01, 1329
9.997528563030044571e-01, 3792
9.441062063114081016e-01, 3152
9.964712997660653558e-01, 3153
1.090209531284917654e+00, 3570
8.439589126995658293e-01, 602
6.517076899021106159e-01, 2164
7.414667076017286255e-01, 5620
6.383116352735349128e-01, 2676
6.722381620823971876e-01, 2677
6.875575688931884496e-01, 5623
1.037793931961648590e+00, 4415
1.056931346052633469e+00, 3254
7.120264580290391604e-01, 3255
9.116540710346750645e-01, 2891
9.522993529095331063e-01, 3574
1.006364673591188614e+00, 544
1.025435230624680661e+00, 856
1.315243410895679735e+00, 5622
1.480520594310957896e+00, 91
1.529684573269049204e+00, 4805
1.338288599907267880e+00, 4806
1.133664157434525846e+00, 2584
7.064608150868824467e-01, 3052
4.810482865650641953e-01, 5015
6.745910421851411044e-01, 3054
5.220018797387852220e-01, 1461
5.140633619640278087e-01, 1008
6.555749645208419149e-01, 3057
7.173441767985426986e-01, 271
5.395148088639486380e-01, 2997
5.417512306472591046e-01, 5372
8.510522207143860897e-01, 4969
6.562820500042174228e-01, 4970
9.313329314981273579e-01, 3001
8.313902076035342291e-01, 3002
8.871634624062824366e-01, 3003
9.112924660648812125e-01, 4859
9.033083732658775249e-01, 4860
8.903521541951320243e-01, 4861
1.228940325585420882e+00, 5783
1.160980371514072379e+00, 1576
1.061161683182138438e+00, 4716
1.052046751426863032e+00, 5848
1.379948319042958026e+00, 3491
1.520457016152986447e+00, 1580
1.106759184541620015e+00, 5571
1.823344161529421604e+00, 4487
1.394582343769840319e+00, 3713
1.759519611587360021e+00, 3714
1.475005205244666145e+00, 3363
1.879879967719068301e+00, 478
6.819723462368774112e-01, 25
5.837241656926425652e-01, 1124
3.710812038307214669e-01, 1125
4.621990784643204466e-01, 1126
4.611879463979952198e-01, 206
5.903498944090987706e-01, 1490
6.754546379385713643e-01, 4457
7.002559226053649991e-01, 1492
7.739742487221860860e-01, 5297
5.579361941296268902e-01, 5665
7.244625302362919758e-01, 5666
6.931112767780412588e-01, 5261
7.788745531878266840e-01, 5668
7.959261308276430469e-01, 3571
6.385295461653249095e-01, 487
7.123925223630419780e-01, 1394
7.891743275367435297e-01, 6210
9.032189125480077600e-01, 4819
1.157608586884116121e+00, 2694
9.769099675022094144e-01, 2730
1.184541702678483193e+00, 994
8.063563322684638822e-01, 995
6.491425882260277045e-01, 996
5.829146989861891420e-01, 997
5.298407189758507161e-01, 998
4.737327941420648046e-01, 999
5.453397696673680809e-01, 1962
5.522198876553050603e-01, 1963
9.622784147789453624e-01, 4378
1.344158306908316390e+00, 4379
1.528880595120157500e+00, 4380
1.365104987858130693e+00, 3820
1.285221887000132004e+00, 2810
1.204190156669816325e+00, 4135
1.013829562190520947e+00, 4719
1.208919317311511363e+00, 4403
1.296852254981921112e+00, 4483
1.393152558067707797e+00, 2145
8.938148349488503695e-01, 4400
6.272062360398212285e-01, 3240
6.051030938686858095e-01, 1877
5.480277517865140009e-01, 1376
6.140657498579750990e-01, 1536
5.049394413121748996e-01, 215
8.047317735440458085e-01, 192
7.473972952192874650e-01, 3689
8.419966166764069487e-01, 5104
1.154297002847584273e+00, 5105
1.371374221364249844e+00, 4073
1.561204657715830830e+00, 3205
9.738641657217382171e-01, 6065
6.408015751472208665e-01, 590
4.220794192298359681e-01, 591
7.433711651901878127e-01, 4035
7.960415660281525328e-01, 3688
7.372170386691881773e-01, 4944
1.220424238603305120e+00, 293
1.340811924302684454e+00, 4512
1.388611228737968272e+00, 4817
1.025516166926061351e+00, 2430
9.928744410066551593e-01, 3876
7.125597180466493993e-01, 3877
5.489294418443066073e-01, 3878
7.584107841367932076e-01, 5078
5.375862207890842273e-01, 5079
5.381503782804843049e-01, 5080
9.645339573257367280e-01, 1093
1.077219263747321117e+00, 3651
9.074013961429542355e-01, 3073
1.095616794455348848e+00, 3074
9.824837752388096208e-01, 1145
9.360297331943938795e-01, 1146
8.599302282573714419e-01, 1147
9.791038952375238696e-01, 1148
8.292625076856762750e-01, 3710
8.130442308584269170e-01, 3711
7.520152494677506295e-01, 4325
1.446567495841022991e+00, 3410
1.278665434391626600e+00, 3309
1.090192419279936544e+00, 2864
1.711851392389342360e+00, 2081
1.549463560218198508e+00, 3369
1.654163152237893776e+00, 3370
1.675290937022555583e+00, 3371
8.439471385579302879e-01, 4116
1.787149337734793916e+00, 4876
1.587482677527484674e+00, 1215
1.606184235445422052e+00, 2979
9.280061554755489744e-01, 4677
8.628666125246776774e-01, 3728
7.947177607850835995e-01, 2469
7.975063397448490502e-01, 451
8.579614523259998690e-01, 452
7.254660086756880497e-01, 6058
9.521147980514483072e-01, 2812
1.208721720214737461e+00, 2813
1.208193332238149875e+00, 2464
1.237276602784601641e+00, 1545
8.836761744305900493e-01, 2092
6.661071604052214302e-01, 115
5.274805804939456980e-01, 2296
7.468616505810315671e-01, 1024
7.852595123796220627e-01, 3882
6.835086427623228173e-01, 5432
1.062501288910585346e+00, 3863
1.136557487220554396e+00, 5466
1.662581242153532517e+00, 5467
1.471695190923592701e+00, 4578
1.041624776263081865e+00, 4579
9.502558026052399260e-01, 4580
7.479039651641627655e-01, 4581
8.321378094862768881e-01, 3296
1.283847722704462369e+00, 5061
1.454287852948733997e+00, 1971
1.502489780495749224e+00, 4886
1.281205344099953188e+00, 3371
1.146780554567081340e+00, 6165
1.347164160771761511e+00, 2765
1.598106986492780428e+00, 5829
1.568617896308247319e+00, 767
1.071980475609696480e+00, 3368
8.330968152935362745e-01, 3369
8.411834664554381626e-01, 3370
1.053428881701644493e+00, 1531
1.035139964535010102e+00, 1532
9.807474665544228999e-01, 1345
1.209342943969914467e+00, 6059
9.690198073913341691e-01, 4281
1.287759095634217539e+00, 6061
1.079063221052831712e+00, 239
9.788145484449676072e-01, 4840
7.860254485181636643e-01, 2570
5.573961430613287395e-01, 616
8.718803551744728487e-01, 3012
1.260547705714216253e+00, 758
1.130212483311149246e+00, 4358
1.150415361957034953e+00, 5327
8.177555608239092509e-01, 1945
7.029391368459980072e-01, 2706
7.018819019538469904e-01, 319
5.883384015292763308e-01, 1810
5.951991808730461792e-01, 1811
6.023187961586548496e-01, 1812
7.574137019145712278e-01, 1813
1.105099970549587173e+00, 2
1.221131880617813776e+00, 5467
9.916089743080144009e-01, 3823
1.010642901582219362e+00, 5469
1.161951628514466020e+00, 2475
8.168324485684203583e-01, 5845
1.263488848168454339e+00, 4190
1.048087869238848581e+00, 763
1.119056352222614939e+00, 403
1.331859457601556692e+00, 635
1.409068634433181893e+00, 636
1.492981300276161129e+00, 1069
1.463150438439108162e+00, 94
1.221112385690429273e+00, 843
1.678522648331053608e+00, 5421
1.018115633829065371e+00, 3431
7.898020558935906982e-01, 3316
1.144689039789421039e+00, 3433
9.955231865511391275e-01, 3434
1.166257685402472265e+00, 1363
1.051558161984801496e+00, 5135
6.879601218036719760e-01, 2163
6.506808711464896449e-01, 2164
6.736269867486297460e-01, 5138
6.973164048443163385e-01, 2166
9.972215698509951751e-01, 2167
1.018350127344396283e+00, 511
1.320951827962771356e+00, 3478
1.269279160997468844e+00, 738
1.058542485727711387e+00, 827
1.048087869238848459e+00, 740
9.752182369112040860e-01, 2946
1.157284683676677379e+00, 2947
1.190869562717033478e+00, 2948
1.129958675420861351e+00, 4073
1.027234900305252098e+00, 4074
6.670412410492750154e-01, 6029
5.446669788993513027e-01, 4691
7.551900510513351216e-01, 4411
6.410431339295352552e-01, 489
6.253096322355234414e-01, 3980
1.066153174272577766e+00, 2208
8.335117952385001314e-01, 1982
6.931750589533174448e-01, 1983
7.433086030800593183e-01, 1049
7.394017328462805007e-01, 3392
6.911730530010494831e-01, 2077
6.361751776587243990e-01, 2078
6.998759474679505432e-01, 1
8.535320721361147366e-01, 2
9.864858749417213145e-01, 3
9.028560937500329018e-01, 1239
9.016916534134294945e-01, 114
8.662147681629273891e-01, 5617
9.250188621668133768e-01, 5618
8.705568351600990867e-01, 4141
9.633927247488831264e-01, 5139
8.962794418850544145e-01, 2555
6.151096947258519994e-01, 1132
5.994446972918629613e-01, 1133
5.635317395800307754e-01, 1134
5.445806308483382665e-01, 2489
7.752795353911475693e-01, 2490
1.069044276378764818e+00, 987
1.143219899121147692e+00, 4064
7.612819128834902062e-01, 6204
4.929384027143203873e-01, 1060
4.161014314893685503e-01, 1061
5.446886578881624395e-01, 4083
4.927517988946544587e-01, 2189
5.363112623741657285e-01, 2190
6.903168436432236003e-01, 2191
8.773189107980686276e-01, 2124
9.264066720820106934e-01, 1870
9.982512146912246827e-01, 279
7.752581029786535413e-01, 280
1.351781657845226930e+00, 1539
1.232005185431116755e+00, 404
8.483372858326783486e-01, 405
8.189030759586425678e-01, 2901
7.193787797383423717e-01, 2902
7.032378404969415700e-01, 2576
6.825438687093887584e-01, 1317
3.662306480571088277e-01, 2010
5.343958191560450217e-01, 2011
7.741342450685160036e-01, 5444
6.548717628552160148e-01, 5445
1.225576427975620370e+00, 5446
1.306132269728938873e+00, 860
1.094719170168170959e+00, 5255
8.573941123660686294e-01, 5399
7.803258615367908558e-01, 3218
9.285324547674348388e-01, 5513
6.818601105279207133e-01, 5348
9.031209093716292153e-01, 5515
9.540026771988216676e-01, 5516
9.316227839046127885e-01, 5820
1.235588868962175701e+00, 2947
1.344591755618699606e+00, 5829
8.684065669800047242e-01, 2327
1.703070884584523045e+00, 647
1.097500418434728826e+00, 2301
1.246686922350407663e+00, 4088
8.214537065856456951e-01, 726
9.757315399063392630e-01, 4486
9.746063129159053125e-01, 2691
9.583108490144672159e-01, 4488
9.278581748966934886e-01, 4489
8.326822532864070096e-01, 1793
1.114368182484850532e+00, 1700
1.221112385690429273e+00, 746
1.085535853817441241e+00, 1017
8.313278615281979596e-01, 1018
7.808420495019620107e-01, 6195
7.004028311898562126e-01, 6196
6.128798311405955097e-01, 852
6.524016180844048263e-01, 1022
6.271700999408504608e-01, 2790
5.681165859003466914e-01, 2791
4.872173241863313393e-01, 1021
5.969063138158022078e-01, 3174
6.050703542624558331e-01, 3175
4.768466001212369484e-01, 3176
6.387249644262309018e-01, 3177
1.079805370920684459e+00, 5926
1.249446710342427465e+00, 2025
1.141800928940617366e+00, 2781
6.397757874356521695e-01, 2152
9.201447007865496939e-01, 4833
6.401756389143609908e-01, 5123
5.591902538732227250e-01, 4867
6.403439417728602561e-01, 2664
8.015787573257213402e-01, 4865
8.674975943934947382e-01, 5854
8.107844379818452851e-01, 5855
9.377590643121837511e-01, 4427
1.037480676242894922e+00, 4428
1.039580330851884553e+00, 1121
1.022917696300607336e+00, 3263
9.541780541515477390e-01, 3264
8.246995369703548177e-01, 1178
5.378648059012208018e-01, 901
4.900933576493229109e-01, 902
2.691997197227106939e-01, 903
5.453821677036290438e-01, 3048
6.170215724269439422e-01, 1064
6.142927942636195679e-01, 934
8.257961871709553252e-01, 1747
8.131621433122489446e-01, 4082
9.897372199463814016e-01, 3162
