1.387433188052813793e+00, 470
1.186860048084324894e+00, 2409
1.016767425335598574e+00, 2410
1.068701752355145883e+00, 2375
7.223639839149236855e-01, 2376
1.046736686507301055e+00, 1752
9.462290999291032887e-01, 1753
1.027130284237852533e+00, 3531
1.278229544202667226e+00, 895
7.807626861317090159e-01, 958
1.211711879177261686e+00, 1350
1.206018479453107781e+00, 1351
1.419915318786764471e+00, 2963
1.269890661986000124e+00, 2964
1.314119938981991579e+00, 2965
1.272773727870664512e+00, 467
1.240457275960938842e+00, 468
1.059082617999501823e+00, 2747
1.424249230996139442e+00, 2702
1.224382596619537264e+00, 845
1.403618211312691113e+00, 546
9.668376060720038783e-01, 2943
8.852393882974022984e-01, 620
1.291436280523547567e+00, 3269
1.048661251849610811e+00, 1416
1.082874548297788784e+00, 2927
1.067903512992373142e+00, 2928
1.107956326883297861e+00, 564
1.041328552416587770e+00, 3223
1.066643831129834486e+00, 3224
1.266778411133934484e+00, 1575
1.356688000407137230e+00, 2246
1.307707188691229603e+00, 2247
1.203942502696909762e+00, 2248
1.059813018633816174e+00, 1441
1.440993155631927542e+00, 2211
1.209974744024356428e+00, 1450
1.438100519366960561e+00, 2449
1.267028629482371722e+00, 2651
1.193069967237001534e+00, 2809
8.957598972310635635e-01, 2653
1.053315317269706630e+00, 540
1.127530801733537260e+00, 1867
9.155225801492711667e-01, 3622
7.486448888409172954e-01, 3087
8.028231791395766590e-01, 2947
9.624872902749049478e-01, 2948
1.206672035917687742e+00, 2693
1.477534642970946798e+00, 3466
1.423223108233450164e+00, 983
1.286814363248532977e+00, 984
1.372272484956246169e+00, 1125
1.110150909102987501e+00, 1126
8.307069273077350272e-01, 1231
1.320907608460378961e+00, 3105
1.176544138002872745e+00, 3418
1.310185580503297659e+00, 148
1.368949847336134343e+00, 3108
1.378887531687059462e+00, 3109
1.119151403878785449e+00, 3050
1.454750804347167414e+00, 3051
1.540312726738099278e+00, 2866
1.337790657683868428e+00, 2550
1.791905165580040219e+00, 2816
1.212979414028541634e+00, 989
1.399707501715266083e+00, 662
